pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,release_spin_rate,spin_axis,pfx_x,pfx_z,plate_x,plate_z,sz_top,sz_bot,balls,strikes,outs_when_up,inning,inning_topbot,stand,p_throws,bat_score,fld_score,at_bat_number,pitch_number,game_pk,batter,pitcher,description,events
SL,78.9,3.33,54.11,5.12,2499,303,-0.72,-0.32,0.36,1.73,3.26,1.41,0,1,2,4,Top,R,L,2,2,28,2,747141,545341,519242,called_strike,batter still up
FF,95.8,3.25,53.81,5.49,2362,116,1.34,0.92,-0.85,3.17,3.23,1.55,0,2,2,4,Top,R,L,2,2,28,3,747141,545341,519242,foul,batter still up
SL,79.7,3.31,54.24,5.21,2464,312,-1.07,-0.44,0.24,1.89,3.23,1.55,0,2,2,4,Top,R,L,2,2,28,4,747141,545341,519242,hit_into_play,field_out
FF,93.2,3.34,53.91,5.31,2104,119,1.12,1.09,1.08,4.73,3.21,1.46,0,0,0,5,Top,R,L,2,3,33,1,747141,677942,519242,ball,batter still up
SL,75.8,3.31,54.36,5.15,2285,303,-0.97,-0.3,0.07,2.3,3.32,1.51,1,0,0,5,Top,R,L,2,3,33,2,747141,677942,519242,swinging_strike,batter still up
SL,78.0,3.37,54.23,5.18,2389,301,-1.1,-0.04,0.6,2.78,3.32,1.51,1,1,0,5,Top,R,L,2,3,33,3,747141,677942,519242,hit_into_play,single
FF,93.7,3.51,53.87,5.18,2079,111,0.92,1.41,1.88,4.26,3.34,1.56,0,0,0,5,Top,L,L,2,3,34,1,747141,571466,519242,ball,batter still up
SL,75.9,3.42,54.13,5.27,2248,303,-0.71,-0.39,0.14,1.94,3.07,1.45,1,0,0,5,Top,L,L,2,3,34,2,747141,571466,519242,hit_into_play,sac_bunt
SL,77.6,3.52,54.35,5.13,2236,311,-0.71,-0.11,0.7,2.63,3.08,1.5,0,0,1,5,Top,R,L,2,3,35,1,747141,621028,519242,called_strike,batter still up
FF,93.3,3.26,53.57,5.47,2231,102,1.34,0.98,0.36,3.87,3.22,1.56,0,1,1,5,Top,R,L,2,3,35,2,747141,621028,519242,ball,batter still up
SL,78.9,3.31,54.28,5.41,2388,309,-0.86,-0.39,1.54,1.87,3.08,1.45,1,1,1,5,Top,R,L,2,3,35,3,747141,621028,519242,ball,batter still up
SL,79.0,3.43,54.04,5.3,2404,307,-0.96,-0.14,1.39,2.68,3.05,1.5,2,1,1,5,Top,R,L,2,3,35,4,747141,621028,519242,ball,batter still up
SL,77.9,3.24,54.09,5.39,2287,316,-0.65,-0.35,0.35,2.75,3.14,1.45,3,1,1,5,Top,R,L,2,3,35,5,747141,621028,519242,called_strike,batter still up
SL,80.1,3.34,54.17,5.13,2461,310,-0.81,-0.33,-1.75,2.11,3.0,1.45,3,2,1,5,Top,R,L,2,3,35,6,747141,621028,519242,foul,batter still up
FF,96.1,3.39,53.53,5.24,2232,114,1.25,0.64,1.16,2.95,3.0,1.45,3,2,1,5,Top,R,L,2,3,35,7,747141,621028,519242,foul,batter still up
SL,77.7,3.42,54.2,5.29,2407,308,-1.05,-0.36,0.39,2.22,3.0,1.45,3,2,1,5,Top,R,L,2,3,35,8,747141,621028,519242,hit_into_play,field_out
FF,95.1,3.29,53.54,5.33,2213,108,1.23,0.91,0.14,3.16,3.75,1.64,0,0,2,5,Top,R,L,2,3,36,1,747141,606466,519242,called_strike,batter still up
FF,95.7,3.13,53.6,5.52,2248,119,1.07,1.01,-0.59,4.33,3.62,1.64,0,1,2,5,Top,R,L,2,3,36,2,747141,606466,519242,ball,batter still up
FF,94.9,3.39,53.55,5.15,2224,112,1.02,0.86,-0.38,2.24,3.56,1.67,1,1,2,5,Top,R,L,2,3,36,3,747141,606466,519242,foul,batter still up
SL,82.9,3.31,54.13,5.28,2407,309,-0.67,-0.76,-0.38,0.32,3.56,1.62,1,2,2,5,Top,R,L,2,3,36,4,747141,606466,519242,blocked_ball,batter still up
SL,81.7,3.38,53.79,5.29,2291,311,-0.66,-0.4,0.05,2.18,3.56,1.67,2,2,2,5,Top,R,L,2,3,36,5,747141,606466,519242,foul,batter still up
SL,81.8,3.25,53.57,5.29,2460,323,-0.79,-0.47,-1.57,1.4,3.67,1.64,2,2,2,5,Top,R,L,2,3,36,6,747141,606466,519242,ball,batter still up
SL,80.9,3.34,53.85,5.25,2376,305,-1.05,-0.63,0.22,2.97,3.56,1.67,3,2,2,5,Top,R,L,2,3,36,7,747141,606466,519242,hit_into_play,field_out
SL,76.7,3.37,54.25,5.29,2322,301,-0.98,-0.53,-0.07,2.11,2.92,1.31,0,0,0,6,Top,L,L,2,3,41,1,747141,682998,519242,called_strike,batter still up
SI,94.2,3.49,53.91,4.98,1992,108,1.62,0.21,1.43,2.29,3.06,1.47,0,1,0,6,Top,L,L,2,3,41,2,747141,682998,519242,ball,batter still up
SL,78.9,3.36,54.37,5.28,2429,307,-1.13,-0.28,1.11,2.73,3.11,1.47,1,1,0,6,Top,L,L,2,3,41,3,747141,682998,519242,foul,batter still up
SL,82.2,3.41,54.13,5.23,2237,329,-0.51,-0.32,0.07,0.68,3.11,1.47,1,2,0,6,Top,L,L,2,3,41,4,747141,682998,519242,foul,batter still up
CH,89.3,3.58,53.84,4.82,1863,99,1.25,-0.13,0.13,0.98,3.11,1.47,1,2,0,6,Top,L,L,2,3,41,5,747141,682998,519242,swinging_strike,strikeout
FF,94.8,3.37,54.06,4.83,2115,113,1.0,0.73,0.36,1.87,3.19,1.37,0,0,0,1,Bot,L,L,0,0,5,1,746082,650333,519242,called_strike,batter still up
SL,77.5,3.27,54.22,4.98,2372,308,-0.83,-0.18,-1.15,2.58,3.22,1.38,0,1,0,1,Bot,L,L,0,0,5,2,746082,650333,519242,ball,batter still up
FF,95.0,3.22,53.78,5.24,2259,118,1.39,1.09,-0.69,2.83,3.22,1.48,1,1,0,1,Bot,L,L,0,0,5,3,746082,650333,519242,called_strike,batter still up
SL,79.7,3.49,54.13,5.05,2455,315,-1.45,-0.32,-1.02,0.99,3.22,1.52,1,2,0,1,Bot,L,L,0,0,5,4,746082,650333,519242,hit_into_play,field_out
FF,95.1,3.31,53.84,5.22,2223,115,1.11,1.58,0.09,4.28,3.83,1.86,0,0,1,1,Bot,R,L,0,0,6,1,746082,605137,519242,foul,batter still up
FF,94.2,3.27,53.88,5.22,2184,109,1.09,1.2,-0.03,2.87,3.83,1.86,0,1,1,1,Bot,R,L,0,0,6,2,746082,605137,519242,hit_into_play,home_run
SL,77.8,3.51,54.25,5.08,2299,312,-0.79,-0.32,1.96,3.54,3.09,1.47,0,0,1,1,Bot,R,L,1,0,7,1,746082,669394,519242,ball,batter still up
CH,87.2,3.47,53.89,4.74,1932,92,1.42,-0.09,1.65,2.43,3.31,1.61,1,0,1,1,Bot,R,L,1,0,7,2,746082,669394,519242,ball,batter still up
FF,94.9,3.38,54.01,4.98,2108,109,1.15,0.71,0.41,1.44,3.4,1.57,2,0,1,1,Bot,R,L,1,0,7,3,746082,669394,519242,ball,batter still up
FF,92.8,3.44,53.91,5.04,2102,111,1.02,0.83,-1.03,2.39,3.13,1.44,3,0,1,1,Bot,R,L,1,0,7,4,746082,669394,519242,ball,walk
FF,95.4,3.34,53.92,4.86,2083,113,1.13,0.77,0.34,1.77,3.56,1.72,0,0,1,1,Bot,R,L,1,0,8,1,746082,650559,519242,called_strike,batter still up
CH,89.0,3.54,53.9,4.71,1803,92,1.28,-0.14,1.2,1.64,3.64,1.79,0,1,1,1,Bot,R,L,1,0,8,2,746082,650559,519242,ball,batter still up
CH,87.8,3.47,53.96,4.77,1798,92,1.65,-0.05,-0.44,1.79,3.56,1.76,1,1,1,1,Bot,R,L,1,0,8,3,746082,650559,519242,called_strike,batter still up
SL,79.2,3.47,54.12,5.12,2290,314,-1.34,-0.49,-0.2,1.9,3.57,1.74,1,2,1,1,Bot,R,L,1,0,8,4,746082,650559,519242,hit_into_play,field_out
SL,78.6,3.52,54.12,4.98,2339,318,-1.11,-0.43,-1.24,1.46,3.62,1.61,0,0,2,1,Bot,L,L,1,0,9,1,746082,665862,519242,ball,batter still up
SI,94.5,3.44,53.79,4.88,2046,111,1.38,-0.04,0.56,2.01,3.61,1.62,1,0,2,1,Bot,L,L,1,0,9,2,746082,665862,519242,called_strike,batter still up
SL,78.8,3.37,53.97,5.06,2349,313,-1.02,-0.42,0.05,2.0,3.62,1.69,1,1,2,1,Bot,L,L,1,0,9,3,746082,665862,519242,swinging_strike,batter still up
SL,80.7,3.41,54.02,5.01,2372,324,-1.0,-0.16,-2.12,0.59,3.62,1.71,1,2,2,1,Bot,L,L,1,0,9,4,746082,665862,519242,blocked_ball,batter still up
SL,77.6,3.47,54.15,5.02,2362,312,-1.26,-0.37,-0.91,1.58,3.62,1.69,2,2,2,1,Bot,L,L,1,0,9,5,746082,665862,519242,swinging_strike,strikeout
FF,92.3,3.25,53.89,4.92,2061,107,1.14,0.61,-0.28,2.59,3.47,1.73,0,0,0,2,Bot,R,L,1,0,13,1,746082,541645,519242,hit_into_play,single
FF,94.5,3.6,54.1,4.95,2178,111,1.23,0.59,1.95,3.0,3.51,1.59,0,0,0,2,Bot,R,L,1,0,14,1,746082,656896,519242,ball,batter still up
CH,87.1,3.39,53.96,4.79,1789,95,1.41,0.1,-0.17,1.98,3.49,1.63,1,0,0,2,Bot,R,L,1,0,14,2,746082,656896,519242,hit_into_play,single
SL,78.2,3.3,54.24,5.03,2176,315,-0.85,-0.59,0.51,2.23,3.54,1.69,0,0,0,2,Bot,R,L,1,0,15,1,746082,542194,519242,called_strike,batter still up
SL,80.8,3.37,54.18,5.1,2388,314,-0.89,-0.55,0.32,2.36,3.54,1.68,0,1,0,2,Bot,R,L,1,0,15,2,746082,542194,519242,called_strike,batter still up
SL,79.3,3.35,53.9,5.09,2368,319,-1.05,-0.35,-1.16,1.01,3.54,1.7,0,2,0,2,Bot,R,L,1,0,15,3,746082,542194,519242,swinging_strike,strikeout
FF,96.5,3.34,53.84,5.18,2310,122,1.24,0.99,-0.41,2.59,3.17,1.48,0,0,1,2,Bot,R,L,1,0,16,1,746082,660644,519242,foul,batter still up
SL,81.0,3.46,53.94,5.07,2403,318,-1.05,-0.29,0.21,1.75,3.17,1.48,0,1,1,2,Bot,R,L,1,0,16,2,746082,660644,519242,hit_into_play,single
SL,78.3,3.44,54.19,5.06,2411,313,-0.97,-0.39,0.07,2.56,3.22,1.42,0,0,1,2,Bot,L,L,2,0,17,1,746082,650333,519242,called_strike,batter still up
SL,79.0,3.27,54.16,5.07,2345,311,-1.18,-0.19,-0.01,2.76,3.22,1.52,0,1,1,2,Bot,L,L,2,0,17,2,746082,650333,519242,hit_into_play,grounded_into_double_play
SL,77.0,3.18,54.2,5.14,2208,317,-0.86,-0.2,0.65,2.83,3.83,1.86,0,0,0,3,Bot,R,L,2,0,23,1,746082,605137,519242,hit_into_play,field_out
SL,75.6,3.37,54.25,5.04,2245,313,-1.33,-0.54,0.2,2.37,3.11,1.46,0,0,1,3,Bot,R,L,2,0,24,1,746082,669394,519242,called_strike,batter still up
CH,86.5,3.26,54.1,4.81,1745,98,1.46,0.04,0.52,1.92,3.31,1.56,0,1,1,3,Bot,R,L,2,0,24,2,746082,669394,519242,swinging_strike,batter still up
CH,88.2,3.49,53.82,4.66,1895,96,1.5,0.09,0.48,1.71,3.4,1.52,0,2,1,3,Bot,R,L,2,0,24,3,746082,669394,519242,called_strike,strikeout
SI,92.8,3.23,53.87,4.81,1927,108,1.61,0.25,-0.3,2.03,3.62,1.8,0,0,2,3,Bot,R,L,2,0,25,1,746082,650559,519242,called_strike,batter still up
CH,87.2,3.34,54.01,4.78,2074,98,1.49,0.18,0.74,1.4,3.57,1.74,0,1,2,3,Bot,R,L,2,0,25,2,746082,650559,519242,swinging_strike,batter still up
CH,87.4,3.36,53.96,4.68,1901,92,1.39,0.3,0.36,0.77,3.57,1.74,0,2,2,3,Bot,R,L,2,0,25,3,746082,650559,519242,swinging_strike_blocked,strikeout
SI,93.7,3.34,53.83,4.91,2116,116,1.66,0.43,0.22,2.57,3.69,1.64,0,0,0,4,Bot,L,L,2,0,30,1,746082,665862,519242,called_strike,batter still up
SL,77.5,3.29,54.16,5.03,2368,310,-1.38,-0.36,-0.94,2.55,3.61,1.62,0,1,0,4,Bot,L,L,2,0,30,2,746082,665862,519242,ball,batter still up
CH,92.5,3.37,53.87,4.71,2032,106,1.63,0.0,1.21,2.11,3.69,1.64,1,1,0,4,Bot,L,L,2,0,30,3,746082,665862,519242,ball,batter still up
SI,94.3,3.43,53.95,4.82,1907,107,1.47,0.16,2.17,3.19,3.67,1.75,2,1,0,4,Bot,L,L,2,0,30,4,746082,665862,519242,ball,batter still up
SI,94.5,3.36,53.78,4.91,1984,112,1.53,0.42,0.11,2.0,3.7,1.71,3,1,0,4,Bot,L,L,2,0,30,5,746082,665862,519242,called_strike,batter still up
SI,94.1,3.3,53.76,4.89,2075,110,1.84,0.14,-0.31,2.6,3.73,1.77,3,2,0,4,Bot,L,L,2,0,30,6,746082,665862,519242,called_strike,strikeout
SL,76.6,3.28,54.23,5.1,2194,310,-1.35,-0.55,-0.07,3.02,3.55,1.69,0,0,1,4,Bot,R,L,2,0,31,1,746082,541645,519242,called_strike,batter still up
FF,95.6,3.41,53.95,5.12,2138,116,1.3,0.85,0.5,2.72,3.47,1.73,0,1,1,4,Bot,R,L,2,0,31,2,746082,541645,519242,swinging_strike,batter still up
SL,78.4,3.31,54.04,5.05,2310,314,-1.42,-0.88,-0.14,-0.15,3.63,1.67,0,2,1,4,Bot,R,L,2,0,31,3,746082,541645,519242,ball,batter still up
CH,88.6,3.5,53.95,4.82,1819,95,1.42,0.08,1.58,1.83,3.47,1.73,1,2,1,4,Bot,R,L,2,0,31,4,746082,541645,519242,swinging_strike,strikeout
CH,87.1,3.35,53.89,4.69,1847,89,1.76,0.03,0.13,1.87,3.5,1.63,0,0,2,4,Bot,R,L,2,0,32,1,746082,656896,519242,called_strike,batter still up
SI,94.0,3.25,53.94,4.92,1987,111,1.47,0.21,0.44,3.63,3.58,1.77,0,1,2,4,Bot,R,L,2,0,32,2,746082,656896,519242,ball,batter still up
SL,75.8,3.34,54.16,5.09,2343,311,-1.45,-0.42,-0.56,2.61,3.49,1.63,1,1,2,4,Bot,R,L,2,0,32,3,746082,656896,519242,hit_into_play,field_out
SL,76.6,3.27,54.17,5.13,2124,309,-1.28,-0.42,1.0,3.8,3.32,1.5,0,0,0,5,Bot,R,L,2,0,37,1,746082,542194,519242,ball,batter still up
CH,85.3,3.37,53.95,4.78,1726,93,1.41,-0.3,-0.14,2.31,3.54,1.7,1,0,0,5,Bot,R,L,2,0,37,2,746082,542194,519242,hit_into_play,field_out
FF,94.0,3.2,53.74,5.05,2231,110,1.11,1.05,-1.84,2.13,3.32,1.52,0,0,1,5,Bot,R,L,2,0,38,1,746082,660644,519242,ball,batter still up
FF,94.4,3.26,53.96,5.13,2203,117,1.24,0.84,0.48,2.91,3.17,1.48,1,0,1,5,Bot,R,L,2,0,38,2,746082,660644,519242,swinging_strike,batter still up
FF,94.6,3.19,53.84,5.03,2255,111,1.22,0.67,-1.18,1.93,3.26,1.5,1,1,1,5,Bot,R,L,2,0,38,3,746082,660644,519242,ball,batter still up
FF,94.5,3.41,53.89,4.93,2304,106,1.13,0.76,0.6,2.76,3.17,1.48,2,1,1,5,Bot,R,L,2,0,38,4,746082,660644,519242,foul,batter still up
FF,95.0,3.22,53.71,5.19,2101,112,1.25,0.78,0.25,2.65,3.17,1.48,2,2,1,5,Bot,R,L,2,0,38,5,746082,660644,519242,hit_into_play,field_out
FF,95.1,3.29,53.71,5.08,2166,113,1.25,0.55,-0.08,2.89,3.22,1.52,0,0,2,5,Bot,L,L,2,0,39,1,746082,650333,519242,foul,batter still up
FF,96.3,3.34,53.85,4.97,2231,109,1.24,0.71,-0.02,2.91,3.22,1.52,0,1,2,5,Bot,L,L,2,0,39,2,746082,650333,519242,foul,batter still up
SL,80.7,3.2,53.96,4.97,2392,319,-1.12,-0.24,-1.18,0.77,3.22,1.52,0,2,2,5,Bot,L,L,2,0,39,3,746082,650333,519242,hit_into_play,single
CH,89.3,3.37,54.05,4.89,1967,95,1.76,0.41,0.2,3.01,3.8,1.88,0,0,2,5,Bot,R,L,2,0,40,1,746082,605137,519242,called_strike,batter still up
FF,96.6,3.11,53.8,5.26,2246,115,1.39,0.88,-1.15,3.18,3.97,1.82,0,1,2,5,Bot,R,L,2,0,40,2,746082,605137,519242,ball,batter still up
FF,94.8,3.27,53.84,5.02,2243,106,1.29,0.82,-1.01,2.9,3.83,1.81,1,1,2,5,Bot,R,L,2,0,40,3,746082,605137,519242,ball,batter still up
FF,95.7,3.29,53.91,5.15,2260,112,1.17,0.69,-0.57,2.97,3.99,1.84,2,1,2,5,Bot,R,L,2,0,40,4,746082,605137,519242,called_strike,batter still up
CH,89.2,3.46,53.95,4.72,1977,92,1.53,0.27,1.72,2.28,3.83,1.84,2,2,2,5,Bot,R,L,2,0,40,5,746082,605137,519242,ball,batter still up
FF,96.6,3.15,53.66,5.18,2366,116,1.47,0.93,-1.49,2.5,3.85,1.83,3,2,2,5,Bot,R,L,2,0,40,6,746082,605137,519242,ball,walk
CH,87.2,3.33,53.96,4.74,1887,91,1.17,-0.27,0.67,1.07,3.31,1.51,0,0,2,5,Bot,R,L,2,0,41,1,746082,669394,519242,ball,batter still up
CH,87.5,3.6,54.05,4.72,1738,89,1.68,0.08,1.64,3.24,3.3,1.52,1,0,2,5,Bot,R,L,2,0,41,2,746082,669394,519242,ball,batter still up
FF,95.8,3.25,53.84,5.07,2259,109,1.39,0.81,-0.6,1.52,3.36,1.57,2,0,2,5,Bot,R,L,2,0,41,3,746082,669394,519242,ball,batter still up
FF,92.0,3.27,53.94,4.92,2184,108,1.33,0.56,-0.37,2.88,3.2,1.49,3,0,2,5,Bot,R,L,2,0,41,4,746082,669394,519242,called_strike,batter still up
CH,87.5,3.44,53.88,4.77,1867,91,1.65,0.25,0.54,3.26,3.18,1.46,3,1,2,5,Bot,R,L,2,0,41,5,746082,669394,519242,ball,walk
CH,86.5,3.29,53.78,4.71,1782,93,1.44,0.15,-0.3,2.74,3.57,1.74,0,0,2,5,Bot,R,L,2,0,42,1,746082,650559,519242,hit_into_play,double
SI,97.2,3.39,53.84,4.87,2177,114,1.5,0.36,-0.39,2.02,3.63,1.66,0,0,2,5,Bot,L,L,5,0,43,1,746082,665862,519242,called_strike,batter still up
SI,96.2,3.32,53.87,4.78,2108,106,1.47,0.31,-0.78,2.68,3.58,1.57,0,1,2,5,Bot,L,L,5,0,43,2,746082,665862,519242,ball,batter still up
SL,79.4,3.3,54.03,4.82,2391,315,-1.22,-0.59,-1.2,1.69,3.62,1.69,1,1,2,5,Bot,L,L,5,0,43,3,746082,665862,519242,swinging_strike,batter still up
SL,81.7,3.22,54.01,5.04,2415,320,-1.45,-0.47,-2.41,1.14,3.69,1.67,1,2,2,5,Bot,L,L,5,0,43,4,746082,665862,519242,ball,batter still up
SI,97.0,3.4,53.86,4.78,2060,109,1.63,0.29,0.63,2.59,3.62,1.69,2,2,2,5,Bot,L,L,5,0,43,5,746082,665862,519242,foul,batter still up
SL,77.6,3.34,54.27,5.07,2303,315,-1.33,-0.51,0.18,2.11,3.62,1.69,2,2,2,5,Bot,L,L,5,0,43,6,746082,665862,519242,foul,batter still up
FF,96.7,3.22,53.74,5.17,2310,116,1.2,0.61,1.05,3.02,3.62,1.69,2,2,2,5,Bot,L,L,5,0,43,7,746082,665862,519242,hit_into_play,field_out
SL,73.8,3.31,54.02,5.07,2178,318,-0.99,-0.22,0.3,2.57,3.47,1.73,0,0,0,6,Bot,R,L,5,1,48,1,746082,541645,519242,hit_into_play,field_out
SL,72.7,3.2,54.38,5.11,2116,311,-0.79,-0.21,-0.06,3.34,3.39,1.49,0,0,1,6,Bot,R,L,5,1,49,1,746082,656896,519242,called_strike,batter still up
SL,77.4,3.24,54.16,5.04,2299,313,-1.19,-0.35,-0.18,1.65,3.49,1.63,0,1,1,6,Bot,R,L,5,1,49,2,746082,656896,519242,hit_into_play,field_out
SL,76.3,3.1,54.31,5.23,2235,316,-1.34,-0.25,-0.47,2.42,3.54,1.7,0,0,2,6,Bot,R,L,5,1,50,1,746082,542194,519242,swinging_strike,batter still up
SL,77.0,3.21,54.18,5.24,2204,319,-0.63,-0.04,-0.5,1.35,3.54,1.7,0,1,2,6,Bot,R,L,5,1,50,2,746082,542194,519242,swinging_strike,batter still up
SL,79.7,3.26,53.85,5.15,2345,320,-1.1,0.0,-0.74,0.74,3.54,1.7,0,2,2,6,Bot,R,L,5,1,50,3,746082,542194,519242,swinging_strike_blocked,strikeout
SL,74.0,3.21,54.32,5.13,2191,321,-0.48,-0.46,-0.38,1.85,3.17,1.48,0,0,0,7,Bot,R,L,5,1,54,1,746082,660644,519242,swinging_strike,batter still up
SL,76.7,3.35,54.18,5.09,2285,315,-0.43,-0.29,-0.99,1.61,3.17,1.48,0,1,0,7,Bot,R,L,5,1,54,2,746082,660644,519242,swinging_strike,batter still up
SL,76.4,3.25,54.18,5.15,2175,319,-0.81,-0.44,0.92,1.58,3.17,1.45,0,2,0,7,Bot,R,L,5,1,54,3,746082,660644,519242,ball,batter still up
FF,92.8,3.21,54.17,5.43,2067,116,1.25,0.8,1.38,3.65,3.17,1.5,1,2,0,7,Bot,R,L,5,1,54,4,746082,660644,519242,ball,batter still up
SL,76.6,3.25,54.03,5.18,2200,310,-0.64,-0.25,0.07,2.27,3.17,1.48,2,2,0,7,Bot,R,L,5,1,54,5,746082,660644,519242,foul,batter still up
FF,92.4,3.31,53.88,5.19,2141,113,1.36,0.75,0.45,2.18,3.17,1.48,2,2,0,7,Bot,R,L,5,1,54,6,746082,660644,519242,hit_into_play,field_out
SL,75.6,3.18,54.31,5.27,2111,311,-0.99,-0.53,0.39,3.04,3.22,1.37,0,0,1,7,Bot,L,L,5,1,55,1,746082,650333,519242,called_strike,batter still up
FF,92.6,3.28,53.97,5.13,2207,112,1.1,0.76,-0.45,1.77,3.22,1.44,0,1,1,7,Bot,L,L,5,1,55,2,746082,650333,519242,called_strike,batter still up
FF,93.4,3.13,53.9,5.3,2081,119,1.05,0.89,-1.05,2.2,3.22,1.52,0,2,1,7,Bot,L,L,5,1,55,3,746082,650333,519242,foul,batter still up
SL,80.9,3.13,53.96,5.1,2330,323,-0.78,-0.13,-1.1,1.69,3.22,1.52,0,2,1,7,Bot,L,L,5,1,55,4,746082,650333,519242,hit_into_play,field_out
SL,75.3,3.24,54.24,5.21,2146,316,-1.18,-0.54,-0.97,2.01,3.83,1.86,0,0,2,7,Bot,R,L,5,1,56,1,746082,605137,519242,swinging_strike,batter still up
SL,78.2,3.27,54.08,5.06,2353,319,-1.13,-0.31,-1.61,0.79,3.83,1.89,0,1,2,7,Bot,R,L,5,1,56,2,746082,605137,519242,ball,batter still up
FF,93.9,3.27,53.93,5.16,2086,108,1.2,0.86,-0.07,2.0,3.83,1.86,1,1,2,7,Bot,R,L,5,1,56,3,746082,605137,519242,foul,batter still up
CH,88.1,3.53,53.97,4.85,1845,101,1.58,0.25,1.59,1.75,3.83,1.86,1,2,2,7,Bot,R,L,5,1,56,4,746082,605137,519242,foul,batter still up
FF,93.7,3.08,53.77,5.21,2220,113,1.38,1.07,-1.15,2.84,3.84,1.85,1,2,2,7,Bot,R,L,5,1,56,5,746082,605137,519242,ball,batter still up
SL,78.3,3.15,54.01,5.28,2194,327,-0.9,-0.11,-1.24,1.86,3.83,1.86,2,2,2,7,Bot,R,L,5,1,56,6,746082,605137,519242,foul,batter still up
FF,94.5,3.22,53.94,5.37,2258,113,1.23,1.2,-1.18,2.28,3.84,1.8,2,2,2,7,Bot,R,L,5,1,56,7,746082,605137,519242,ball,batter still up
FF,94.2,3.25,53.77,5.14,2194,115,1.3,0.76,0.12,2.33,3.83,1.86,3,2,2,7,Bot,R,L,5,1,56,8,746082,605137,519242,hit_into_play,field_out
FF,93.3,3.31,53.88,5.16,2283,109,1.3,0.99,0.34,2.45,3.32,1.66,0,0,0,1,Top,R,L,0,0,1,1,747136,543760,519242,foul,batter still up
FF,94.0,3.13,53.98,5.35,2392,123,1.22,1.05,-0.56,2.56,3.32,1.66,0,1,0,1,Top,R,L,0,0,1,2,747136,543760,519242,foul,batter still up
SL,77.9,3.44,54.17,5.13,2553,303,-1.09,-0.36,-1.02,0.47,3.36,1.63,0,2,0,1,Top,R,L,0,0,1,3,747136,543760,519242,ball,batter still up
FF,94.9,3.4,54.19,5.34,2207,116,1.11,1.17,1.81,2.84,3.38,1.72,1,2,0,1,Top,R,L,0,0,1,4,747136,543760,519242,ball,batter still up
FF,95.1,3.11,53.87,5.62,2276,119,1.13,1.1,0.01,2.62,3.32,1.66,2,2,0,1,Top,R,L,0,0,1,5,747136,543760,519242,hit_into_play,home_run
SI,95.0,3.42,53.95,5.05,2147,108,1.5,0.23,1.33,2.4,3.38,1.45,0,0,0,1,Top,L,L,1,0,2,1,747136,608369,519242,hit_into_play,field_out
SL,75.8,3.24,54.15,5.09,2462,312,-0.85,-0.42,-1.75,1.81,3.33,1.58,0,0,1,1,Top,R,L,1,0,3,1,747136,694671,519242,ball,batter still up
SL,76.5,3.41,54.33,5.14,2499,308,-1.05,-0.38,0.02,2.04,3.27,1.63,1,0,1,1,Top,R,L,1,0,3,2,747136,694671,519242,called_strike,batter still up
SL,77.5,3.31,54.49,5.12,2443,308,-1.0,-0.35,-0.68,1.99,3.41,1.65,1,1,1,1,Top,R,L,1,0,3,3,747136,694671,519242,hit_into_play,field_out
FF,95.9,3.2,54.0,5.29,2281,113,1.22,0.76,0.21,2.78,3.4,1.68,0,0,2,1,Top,R,L,1,0,4,1,747136,666969,519242,foul,batter still up
FF,96.4,3.37,53.84,5.32,2292,115,1.22,0.93,0.44,3.99,3.43,1.71,0,1,2,1,Top,R,L,1,0,4,2,747136,666969,519242,ball,batter still up
CH,88.1,3.46,54.01,4.92,1935,95,1.4,0.03,2.17,2.47,3.46,1.68,1,1,2,1,Top,R,L,1,0,4,3,747136,666969,519242,ball,batter still up
CH,87.1,3.47,54.07,5.09,1827,92,1.28,0.18,1.03,2.68,3.4,1.68,2,1,2,1,Top,R,L,1,0,4,4,747136,666969,519242,hit_into_play,field_out
SL,73.2,3.27,54.42,5.24,2253,310,-0.57,-0.47,-0.99,1.92,3.4,1.68,0,0,0,2,Top,R,L,1,1,11,1,747136,641680,519242,ball,batter still up
SL,74.0,3.28,54.45,5.28,2318,313,-0.74,-0.56,-0.72,2.56,3.51,1.65,1,0,0,2,Top,R,L,1,1,11,2,747136,641680,519242,called_strike,batter still up
CH,83.6,3.32,54.11,5.04,1781,103,1.22,0.19,0.51,2.18,3.55,1.66,1,1,0,2,Top,R,L,1,1,11,3,747136,641680,519242,swinging_strike,batter still up
FF,94.5,3.32,53.98,5.34,2243,118,1.27,0.89,-0.13,1.78,3.55,1.66,1,2,0,2,Top,R,L,1,1,11,4,747136,641680,519242,hit_into_play,field_out
FF,93.9,3.2,54.06,5.46,2245,119,1.24,0.92,0.37,3.17,3.42,1.63,0,0,1,2,Top,R,L,1,1,12,1,747136,677649,519242,foul,batter still up
SL,77.1,3.29,54.52,5.36,2378,313,-0.71,-0.35,0.04,2.3,3.42,1.63,0,1,1,2,Top,R,L,1,1,12,2,747136,677649,519242,foul,batter still up
FF,93.7,3.32,54.06,5.6,2185,117,1.07,0.76,0.58,3.16,3.42,1.63,0,2,1,2,Top,R,L,1,1,12,3,747136,677649,519242,foul,batter still up
SL,80.7,3.22,54.18,5.29,2372,318,-0.66,-0.08,-0.31,1.01,3.42,1.63,0,2,1,2,Top,R,L,1,1,12,4,747136,677649,519242,hit_into_play,field_out
