pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,release_spin_rate,spin_axis,pfx_x,pfx_z,plate_x,plate_z,sz_top,sz_bot,balls,strikes,outs_when_up,inning,inning_topbot,stand,p_throws,bat_score,fld_score,at_bat_number,pitch_number,game_pk,batter,pitcher,description,events
FF,97.4,1.46,54.22,6.21,2206.0,149.0,0.28,1.45,-0.97,4.77,3.28,1.62,0,2,1,5,Top,R,L,2,3,39,3,746450,571771,669373,ball,batter still up
SI,97.9,1.77,54.27,6.08,2117.0,144.0,1.37,0.87,-0.14,3.21,3.29,1.63,1,2,1,5,Top,R,L,2,3,39,4,746450,571771,669373,foul,batter still up
FF,97.5,1.48,54.29,6.27,2164.0,150.0,0.43,1.46,0.75,2.96,3.29,1.55,1,2,1,5,Top,R,L,2,3,39,5,746450,571771,669373,called_strike,strikeout
SL,88.1,1.91,54.09,6.01,2068.0,157.0,0.01,0.55,-1.37,2.24,3.42,1.46,0,0,2,5,Top,L,L,2,3,40,1,746450,660271,669373,ball,batter still up
SI,96.3,1.72,54.24,6.05,2053.0,149.0,1.09,1.03,-0.17,3.25,3.49,1.63,1,0,2,5,Top,L,L,2,3,40,2,746450,660271,669373,foul,batter still up
SI,96.6,1.66,54.16,6.09,2089.0,149.0,1.16,1.14,0.68,2.2,3.49,1.63,1,1,2,5,Top,L,L,2,3,40,3,746450,660271,669373,hit_into_play,field_out
FF,96.6,1.59,54.21,6.19,2158.0,150.0,0.54,1.23,0.54,3.38,3.36,1.44,0,0,0,6,Top,R,L,2,3,44,1,746450,669257,669373,called_strike,batter still up
KC,76.4,1.66,54.25,6.14,2281.0,310.0,-0.61,-0.6,1.05,3.97,3.09,1.33,0,1,0,6,Top,R,L,2,3,44,2,746450,669257,669373,ball,batter still up
CH,85.0,1.92,54.3,5.97,1686.0,131.0,1.31,0.27,0.12,0.96,3.27,1.57,1,1,0,6,Top,R,L,2,3,44,3,746450,669257,669373,swinging_strike,batter still up
FF,98.2,1.69,54.12,6.11,2328.0,146.0,0.29,1.48,0.02,2.14,3.17,1.28,1,2,0,6,Top,R,L,2,3,44,4,746450,669257,669373,called_strike,strikeout
SI,97.5,1.79,54.28,6.09,2160.0,149.0,1.21,1.01,-0.19,3.41,3.66,1.82,0,0,1,6,Top,L,L,2,3,45,1,746450,518692,669373,called_strike,batter still up
SI,96.7,1.51,54.15,6.11,2128.0,144.0,1.18,1.15,-0.09,2.36,3.66,1.77,0,1,1,6,Top,L,L,2,3,45,2,746450,518692,669373,called_strike,batter still up
SI,98.7,1.57,54.15,6.04,2207.0,142.0,1.34,0.93,-0.75,2.91,3.66,1.82,0,2,1,6,Top,L,L,2,3,45,3,746450,518692,669373,foul,batter still up
SI,97.1,1.7,54.13,6.05,2198.0,148.0,1.33,0.86,1.52,1.57,3.65,1.73,0,2,1,6,Top,L,L,2,3,45,4,746450,518692,669373,ball,batter still up
SI,96.7,1.84,54.2,5.98,2127.0,141.0,1.32,0.91,1.31,3.18,3.66,1.82,1,2,1,6,Top,L,L,2,3,45,5,746450,518692,669373,foul,batter still up
FF,99.0,1.54,54.2,6.15,2266.0,144.0,0.68,1.19,0.19,3.34,3.66,1.82,1,2,1,6,Top,L,L,2,3,45,6,746450,518692,669373,foul,batter still up
SL,88.9,1.98,53.94,5.91,1984.0,142.0,-0.03,0.6,-0.61,-0.09,3.66,1.73,1,2,1,6,Top,L,L,2,3,45,7,746450,518692,669373,ball,batter still up
SL,86.6,1.89,54.11,6.02,2035.0,159.0,-0.23,0.37,-0.64,2.88,3.66,1.82,2,2,1,6,Top,L,L,2,3,45,8,746450,518692,669373,hit_into_play,field_out
CH,85.9,1.53,54.28,6.12,1656.0,131.0,1.13,0.49,0.6,3.29,3.59,1.73,0,0,2,6,Top,R,L,2,3,46,1,746450,606192,669373,foul,batter still up
FF,98.6,1.64,54.18,6.11,2275.0,147.0,0.48,1.38,1.64,4.14,3.45,1.58,0,1,2,6,Top,R,L,2,3,46,2,746450,606192,669373,ball,batter still up
SI,97.1,1.75,54.15,6.07,2161.0,143.0,1.2,1.05,-0.79,2.64,3.5,1.66,1,1,2,6,Top,R,L,2,3,46,3,746450,606192,669373,called_strike,batter still up
CH,86.6,1.84,54.32,5.96,1552.0,126.0,1.18,0.45,-0.27,0.53,3.56,1.55,1,2,2,6,Top,R,L,2,3,46,4,746450,606192,669373,ball,batter still up
FF,98.9,1.56,54.11,6.16,2295.0,145.0,0.39,1.36,-0.26,3.0,3.59,1.73,2,2,2,6,Top,R,L,2,3,46,5,746450,606192,669373,foul,batter still up
SI,97.9,1.77,54.25,5.99,2094.0,141.0,1.21,0.88,-0.08,3.35,3.59,1.73,2,2,2,6,Top,R,L,2,3,46,6,746450,606192,669373,hit_into_play,field_out
SI,95.2,1.53,54.0,6.27,1954.0,153.0,1.1,1.12,0.09,2.66,3.24,1.53,0,0,0,1,Bot,L,L,0,2,6,1,746612,680757,669373,called_strike,batter still up
SI,96.5,1.26,54.04,6.37,2021.0,151.0,1.27,0.98,-0.03,3.01,3.24,1.49,0,1,0,1,Bot,L,L,0,2,6,2,746612,680757,669373,swinging_strike,batter still up
SI,97.1,1.28,54.05,6.36,2060.0,155.0,1.2,1.15,0.77,3.46,3.24,1.49,0,2,0,1,Bot,L,L,0,2,6,3,746612,680757,669373,foul,batter still up
SL,89.9,1.6,54.02,6.27,2048.0,164.0,-0.06,0.64,-1.27,1.64,3.19,1.5,0,2,0,1,Bot,L,L,0,2,6,4,746612,680757,669373,ball,batter still up
SI,97.1,1.33,54.0,6.34,1976.0,154.0,1.23,1.03,0.33,2.89,3.24,1.49,1,2,0,1,Bot,L,L,0,2,6,5,746612,680757,669373,hit_into_play,field_out
FF,96.5,1.41,54.17,6.4,2225.0,151.0,0.36,1.45,1.41,4.34,3.12,1.44,0,0,1,1,Bot,R,L,0,2,7,1,746612,682657,669373,ball,batter still up
CH,84.9,1.56,54.26,6.2,1650.0,134.0,1.18,0.59,0.23,3.0,3.12,1.46,1,0,1,1,Bot,R,L,0,2,7,2,746612,682657,669373,called_strike,batter still up
CH,86.2,1.45,54.21,6.29,1576.0,131.0,1.0,0.92,0.2,2.4,3.24,1.46,1,1,1,1,Bot,R,L,0,2,7,3,746612,682657,669373,hit_into_play,field_out
FF,97.0,1.32,53.97,6.35,2209.0,154.0,0.48,1.3,-0.18,3.55,3.36,1.53,0,0,2,1,Bot,R,L,0,2,8,1,746612,608070,669373,ball,batter still up
FF,96.6,1.26,53.98,6.32,2156.0,154.0,0.59,1.28,-0.07,2.29,3.42,1.49,1,0,2,1,Bot,R,L,0,2,8,2,746612,608070,669373,called_strike,batter still up
SI,96.9,1.47,54.13,6.25,2049.0,146.0,1.23,1.02,0.16,1.59,3.35,1.47,1,1,2,1,Bot,R,L,0,2,8,3,746612,608070,669373,called_strike,batter still up
FF,96.8,1.52,53.99,6.31,2157.0,147.0,0.7,1.19,-0.09,2.48,3.42,1.64,1,2,2,1,Bot,R,L,0,2,8,4,746612,608070,669373,hit_into_play,field_out
SI,96.1,1.14,54.07,6.39,2153.0,152.0,1.12,1.25,0.3,3.17,3.15,1.52,0,0,0,2,Bot,L,L,0,4,15,1,746612,647304,669373,hit_into_play,field_out
FF,96.0,1.34,54.08,6.36,2106.0,151.0,0.24,1.37,0.68,3.92,3.29,1.48,0,0,1,2,Bot,R,L,0,4,16,1,746612,681807,669373,ball,batter still up
FF,96.5,1.4,54.02,6.32,2132.0,153.0,0.4,1.35,0.25,2.85,3.29,1.53,1,0,1,2,Bot,R,L,0,4,16,2,746612,681807,669373,called_strike,batter still up
FF,96.5,1.47,53.99,6.3,2155.0,149.0,0.57,1.27,-0.39,2.57,3.36,1.53,1,1,1,2,Bot,R,L,0,4,16,3,746612,681807,669373,foul,batter still up
SL,90.2,1.79,54.17,6.19,2098.0,163.0,-0.05,0.54,0.6,0.9,3.19,1.48,1,2,1,2,Bot,R,L,0,4,16,4,746612,681807,669373,ball,batter still up
FF,97.2,1.3,54.02,6.38,2257.0,154.0,0.65,1.3,-1.32,2.49,3.24,1.5,2,2,1,2,Bot,R,L,0,4,16,5,746612,681807,669373,ball,batter still up
FF,97.7,1.27,53.98,6.36,2136.0,152.0,0.59,1.3,-0.76,2.79,3.36,1.53,3,2,1,2,Bot,R,L,0,4,16,6,746612,681807,669373,hit_into_play,single
CH,85.5,1.47,53.98,6.31,1622.0,132.0,1.21,0.8,-1.21,1.82,3.39,1.67,0,0,1,2,Bot,R,L,0,4,17,1,746612,678877,669373,ball,batter still up
CH,86.0,1.64,53.99,6.24,1682.0,130.0,1.4,0.4,-0.45,1.36,3.5,1.78,1,0,1,2,Bot,R,L,0,4,17,2,746612,678877,669373,ball,batter still up
SL,88.8,1.71,54.02,6.23,2062.0,154.0,-0.35,0.58,-0.55,1.63,3.52,1.72,2,0,1,2,Bot,R,L,0,4,17,3,746612,678877,669373,foul,batter still up
SI,95.8,1.45,54.0,6.23,2041.0,146.0,1.01,1.28,-0.78,3.33,3.32,1.64,2,1,1,2,Bot,R,L,0,4,17,4,746612,678877,669373,ball,batter still up
FF,96.8,1.42,54.05,6.35,2272.0,152.0,0.62,1.5,0.61,3.14,3.42,1.72,3,1,1,2,Bot,R,L,0,4,17,5,746612,678877,669373,called_strike,batter still up
SI,96.2,1.62,54.0,6.27,2076.0,144.0,1.2,1.21,-0.02,3.57,3.52,1.72,3,2,1,2,Bot,R,L,0,4,17,6,746612,678877,669373,foul,batter still up
CH,85.1,1.72,53.99,6.19,1323.0,119.0,1.01,1.1,-0.01,3.15,3.52,1.72,3,2,1,2,Bot,R,L,0,4,17,7,746612,678877,669373,foul,batter still up
CH,85.3,1.62,54.02,6.18,1627.0,132.0,1.55,0.43,-0.49,0.84,3.41,1.7,3,2,1,2,Bot,R,L,0,4,17,8,746612,678877,669373,blocked_ball,walk
SI,95.0,1.55,53.95,6.27,1964.0,140.0,1.36,0.99,0.3,2.32,3.24,1.41,0,0,1,2,Bot,R,L,0,4,18,1,746612,671289,669373,foul,batter still up
CH,85.6,1.53,53.88,6.26,1455.0,127.0,1.37,0.63,-0.07,2.56,3.14,1.38,0,1,1,2,Bot,R,L,0,4,18,2,746612,671289,669373,called_strike,batter still up
CH,88.2,1.83,54.0,6.07,1637.0,125.0,1.38,0.32,0.12,1.38,3.24,1.41,0,2,1,2,Bot,R,L,0,4,18,3,746612,671289,669373,hit_into_play,single
FF,97.7,1.43,53.93,6.27,2247.0,150.0,0.64,1.45,-1.3,2.48,3.19,1.5,0,0,1,2,Bot,R,L,0,4,19,1,746612,677587,669373,ball,batter still up
FF,95.5,1.38,53.92,6.32,2151.0,152.0,0.57,1.46,-0.23,3.09,3.13,1.45,1,0,1,2,Bot,R,L,0,4,19,2,746612,677587,669373,foul_tip,batter still up
FF,94.7,1.38,53.88,6.31,2187.0,150.0,0.48,1.41,-0.74,2.07,3.17,1.54,1,1,1,2,Bot,R,L,0,4,19,3,746612,677587,669373,called_strike,batter still up
SL,91.4,1.8,53.85,6.13,2087.0,147.0,-0.18,0.89,0.08,0.86,3.13,1.48,1,2,1,2,Bot,R,L,0,4,19,4,746612,677587,669373,blocked_ball,batter still up
FF,96.0,1.41,53.96,6.41,2227.0,148.0,0.43,1.41,0.38,2.75,3.13,1.45,2,2,1,2,Bot,R,L,0,4,19,5,746612,677587,669373,foul,batter still up
FF,96.9,1.48,53.83,6.29,2185.0,147.0,0.55,1.44,-0.23,2.11,3.1,1.43,2,2,1,2,Bot,R,L,0,4,19,6,746612,677587,669373,called_strike,strikeout
FF,95.8,1.33,53.99,6.4,2152.0,153.0,0.55,1.39,-0.81,2.68,3.3,1.48,0,0,2,2,Bot,R,L,0,4,20,1,746612,595978,669373,hit_into_play,single
SL,88.8,1.77,53.92,6.23,2067.0,169.0,-0.1,0.59,0.19,3.62,3.13,1.49,0,0,2,2,Bot,L,L,1,4,21,1,746612,680757,669373,ball,batter still up
SI,95.2,1.56,54.0,6.25,1944.0,153.0,1.08,1.0,0.86,3.67,3.12,1.45,1,0,2,2,Bot,L,L,1,4,21,2,746612,680757,669373,ball,batter still up
SL,88.0,1.71,53.81,6.23,2081.0,159.0,-0.1,0.63,-0.02,2.53,3.24,1.49,2,0,2,2,Bot,L,L,1,4,21,3,746612,680757,669373,hit_into_play,field_out
FF,96.5,1.38,53.95,6.28,2195.0,155.0,0.37,1.31,0.44,1.64,3.19,1.53,0,0,0,3,Bot,R,L,1,4,26,1,746612,682657,669373,called_strike,batter still up
SI,97.3,1.48,54.0,6.32,2114.0,142.0,1.24,1.01,-0.41,2.11,3.17,1.47,0,1,0,3,Bot,R,L,1,4,26,2,746612,682657,669373,called_strike,batter still up
CH,89.0,1.66,54.01,6.13,1679.0,129.0,1.31,0.43,0.32,1.46,3.24,1.46,0,2,0,3,Bot,R,L,1,4,26,3,746612,682657,669373,hit_into_play,field_out
KC,77.6,1.58,54.01,6.37,2186.0,312.0,-0.62,-0.5,-0.12,3.68,3.25,1.43,0,0,1,3,Bot,R,L,1,4,27,1,746612,608070,669373,ball,batter still up
SL,87.4,1.65,54.06,6.24,2040.0,163.0,-0.26,0.33,0.15,3.05,3.42,1.64,1,0,1,3,Bot,R,L,1,4,27,2,746612,608070,669373,swinging_strike,batter still up
CH,87.0,1.57,54.08,6.28,1572.0,130.0,1.09,0.56,0.56,1.86,3.42,1.64,1,1,1,3,Bot,R,L,1,4,27,3,746612,608070,669373,swinging_strike,batter still up
CH,89.0,1.52,54.18,6.27,1711.0,135.0,1.15,0.46,1.22,2.12,3.42,1.64,1,2,1,3,Bot,R,L,1,4,27,4,746612,608070,669373,hit_into_play,single
SI,97.1,1.56,53.98,6.29,2083.0,147.0,1.09,1.14,-0.18,3.84,3.09,1.54,0,0,1,3,Bot,L,L,1,4,28,1,746612,647304,669373,ball,batter still up
SI,95.2,1.56,53.82,6.2,2028.0,146.0,1.24,0.98,0.55,2.3,3.15,1.52,1,0,1,3,Bot,L,L,1,4,28,2,746612,647304,669373,hit_into_play,single
FF,97.5,1.47,53.88,6.37,2208.0,151.0,0.15,1.32,-1.09,3.66,3.3,1.58,1,0,1,3,Bot,R,L,1,4,29,2,746612,681807,669373,ball,batter still up
SI,95.9,1.57,53.94,6.18,1981.0,145.0,1.14,0.98,-0.48,3.17,3.29,1.49,2,0,1,3,Bot,R,L,1,4,29,3,746612,681807,669373,called_strike,batter still up
FF,96.0,1.16,53.92,6.34,2259.0,150.0,0.41,1.43,-0.91,2.0,3.39,1.38,2,1,1,3,Bot,R,L,1,4,29,4,746612,681807,669373,called_strike,batter still up
FF,96.8,1.65,53.87,6.2,2213.0,141.0,0.43,1.3,-1.46,1.99,3.36,1.53,2,2,1,3,Bot,R,L,1,4,29,5,746612,681807,669373,hit_into_play,grounded_into_double_play
CH,84.2,1.77,54.14,6.22,1465.0,128.0,0.98,0.64,1.18,2.87,3.52,1.72,0,0,0,4,Bot,R,L,1,4,33,1,746612,678877,669373,swinging_strike,batter still up
CH,84.7,1.41,54.22,6.29,1381.0,132.0,0.99,0.57,0.25,2.23,3.52,1.72,0,1,0,4,Bot,R,L,1,4,33,2,746612,678877,669373,hit_into_play,field_out
FF,96.7,1.58,54.09,6.31,2025.0,148.0,0.39,1.28,-0.06,3.17,3.24,1.41,0,0,1,4,Bot,R,L,1,4,34,1,746612,671289,669373,hit_into_play,single
SL,89.7,1.86,53.83,6.24,2035.0,148.0,-0.27,0.58,-0.18,2.27,3.13,1.45,0,0,1,4,Bot,R,L,1,4,35,1,746612,677587,669373,foul,batter still up
SI,95.4,1.46,54.06,6.26,2064.0,149.0,1.26,0.94,-0.72,2.87,3.19,1.49,0,1,1,4,Bot,R,L,1,4,35,2,746612,677587,669373,called_strike,batter still up
FF,97.8,1.54,54.07,6.31,2252.0,145.0,0.59,1.4,-0.2,3.05,3.13,1.45,0,2,1,4,Bot,R,L,1,4,35,3,746612,677587,669373,swinging_strike,strikeout
SL,87.3,1.83,53.85,6.18,1934.0,154.0,-0.23,0.72,-0.92,2.0,3.3,1.48,0,0,2,4,Bot,R,L,1,4,36,1,746612,595978,669373,foul,batter still up
CH,86.5,1.69,54.07,6.23,1605.0,135.0,0.93,0.7,0.29,1.85,3.3,1.48,0,1,2,4,Bot,R,L,1,4,36,2,746612,595978,669373,swinging_strike,batter still up
CH,87.6,1.77,54.02,6.12,1517.0,127.0,1.12,0.58,-0.14,0.67,3.27,1.48,0,2,2,4,Bot,R,L,1,4,36,3,746612,595978,669373,blocked_ball,batter still up
FF,97.7,1.46,54.11,6.36,2249.0,152.0,0.31,1.42,-0.2,2.25,3.3,1.48,1,2,2,4,Bot,R,L,1,4,36,4,746612,595978,669373,hit_into_play,single
SI,96.8,1.58,53.9,6.25,2040.0,146.0,1.29,0.92,0.83,1.51,3.24,1.49,0,0,2,4,Bot,L,L,1,4,37,1,746612,680757,669373,foul,batter still up
SI,96.6,1.59,54.0,6.24,2128.0,150.0,0.93,1.14,0.43,3.78,3.13,1.49,0,1,2,4,Bot,L,L,1,4,37,2,746612,680757,669373,ball,batter still up
SI,97.0,1.62,54.08,6.18,2009.0,149.0,1.2,0.96,0.64,3.54,3.1,1.45,1,1,2,4,Bot,L,L,1,4,37,3,746612,680757,669373,ball,batter still up
SI,95.6,1.55,54.09,6.22,2022.0,146.0,1.07,1.15,-0.1,2.7,3.24,1.49,2,1,2,4,Bot,L,L,1,4,37,4,746612,680757,669373,foul,batter still up
CH,85.4,1.75,53.94,6.13,1568.0,135.0,1.2,0.73,0.11,1.74,3.24,1.49,2,2,2,4,Bot,L,L,1,4,37,5,746612,680757,669373,swinging_strike,strikeout
SL,86.8,1.73,54.05,6.21,2089.0,183.0,-0.23,0.4,0.68,2.88,3.09,1.46,0,0,0,5,Bot,R,L,1,4,41,1,746612,682657,669373,called_strike,batter still up
CH,86.5,1.74,54.18,6.14,1555.0,129.0,0.87,0.58,0.23,1.1,3.24,1.46,0,1,0,5,Bot,R,L,1,4,41,2,746612,682657,669373,hit_into_play,double
SL,88.6,2.01,54.03,6.13,2064.0,163.0,-0.42,0.41,-0.54,2.03,3.42,1.64,0,0,0,5,Bot,R,L,1,4,42,1,746612,608070,669373,foul,batter still up
KC,76.9,1.48,54.04,6.34,2433.0,324.0,-0.61,-0.99,0.58,3.22,3.2,1.46,0,1,0,5,Bot,R,L,1,4,42,2,746612,608070,669373,called_strike,batter still up
FF,98.0,1.83,54.14,6.22,2359.0,146.0,0.34,1.68,0.23,2.46,3.42,1.64,0,2,0,5,Bot,R,L,1,4,42,3,746612,608070,669373,swinging_strike,strikeout
SI,97.2,1.68,53.93,6.21,2122.0,145.0,1.09,1.13,0.08,3.67,3.15,1.52,0,0,1,5,Bot,L,L,1,4,43,1,746612,647304,669373,foul,batter still up
SI,98.7,1.75,54.0,6.14,2262.0,146.0,1.26,1.07,0.69,2.73,3.15,1.52,0,1,1,5,Bot,L,L,1,4,43,2,746612,647304,669373,hit_into_play,field_out
SL,89.3,1.94,54.05,6.13,1960.0,158.0,-0.16,0.55,0.32,3.02,3.36,1.53,0,0,2,5,Bot,R,L,1,4,44,1,746612,681807,669373,swinging_strike,batter still up
FF,97.5,1.49,53.84,6.22,2285.0,152.0,0.42,1.38,-0.39,2.63,3.36,1.53,0,1,2,5,Bot,R,L,1,4,44,2,746612,681807,669373,hit_into_play,field_out
KC,77.7,1.45,53.96,6.34,2497.0,326.0,-0.73,-0.95,-0.19,1.17,3.52,1.72,0,0,0,6,Bot,R,L,1,6,50,1,746612,678877,669373,foul,batter still up
FF,98.3,1.6,53.9,6.24,2460.0,148.0,0.72,1.3,0.54,2.25,3.52,1.72,0,1,0,6,Bot,R,L,1,6,50,2,746612,678877,669373,foul,batter still up
SI,97.1,1.69,54.05,6.18,2183.0,144.0,1.26,0.89,0.45,3.41,3.52,1.72,0,2,0,6,Bot,R,L,1,6,50,3,746612,678877,669373,swinging_strike,strikeout
FF,97.0,1.45,53.99,6.33,2360.0,154.0,0.3,1.44,0.22,3.12,3.22,1.48,0,0,1,6,Bot,R,L,1,6,51,1,746612,671289,669373,called_strike,batter still up
KC,78.4,1.4,53.89,6.29,2394.0,326.0,-0.66,-0.71,-1.13,1.12,3.13,1.37,0,1,1,6,Bot,R,L,1,6,51,2,746612,671289,669373,ball,batter still up
FF,96.4,1.37,53.93,6.35,2266.0,151.0,0.4,1.4,0.21,2.36,3.24,1.41,1,1,1,6,Bot,R,L,1,6,51,3,746612,671289,669373,hit_into_play,single
CH,85.9,1.72,54.02,6.21,1500.0,128.0,1.21,0.67,-0.49,2.03,3.13,1.45,0,0,1,6,Bot,R,L,1,6,52,1,746612,677587,669373,swinging_strike,batter still up
CH,86.6,1.74,53.91,6.19,1599.0,128.0,1.34,0.57,0.09,0.38,3.13,1.45,0,1,1,6,Bot,R,L,1,6,52,2,746612,677587,669373,swinging_strike_blocked,batter still up
CH,87.7,1.65,54.08,6.24,1481.0,128.0,1.34,0.28,0.07,1.58,3.13,1.45,0,2,1,6,Bot,R,L,1,6,52,3,746612,677587,669373,swinging_strike,strikeout
CH,83.7,1.56,53.91,6.27,1431.0,119.0,1.22,0.61,-0.45,1.35,3.41,1.48,0,0,2,6,Bot,R,L,1,6,53,1,746612,595978,669373,ball,batter still up
SL,89.1,1.92,53.85,6.21,2129.0,166.0,-0.13,0.64,-0.25,2.93,3.3,1.48,1,0,2,6,Bot,R,L,1,6,53,2,746612,595978,669373,hit_into_play,field_out
SI,95.4,1.38,54.06,6.3,2047.0,147.0,0.91,1.28,-0.46,3.93,3.19,1.52,0,0,0,7,Bot,L,L,1,6,59,1,746612,680757,669373,ball,batter still up
SI,97.6,1.56,53.83,6.21,2172.0,145.0,1.07,1.04,-0.32,2.93,3.17,1.49,1,0,0,7,Bot,L,L,1,6,59,2,746612,680757,669373,called_strike,batter still up
SL,87.1,1.77,54.03,6.26,1997.0,172.0,-0.31,0.34,0.01,2.89,3.24,1.49,1,1,0,7,Bot,L,L,1,6,59,3,746612,680757,669373,swinging_strike,batter still up
SI,96.2,1.53,53.93,6.28,2033.0,148.0,1.15,0.96,0.1,2.31,3.24,1.49,1,2,0,7,Bot,L,L,1,6,59,4,746612,680757,669373,hit_into_play,field_out
FF,98.4,1.41,53.91,6.33,2250.0,143.0,0.54,1.31,-0.38,2.37,3.12,1.4,0,0,1,7,Bot,R,L,1,6,60,1,746612,682657,669373,called_strike,batter still up
SI,96.5,1.58,54.01,6.16,2087.0,143.0,0.99,0.96,-0.24,2.91,3.24,1.46,0,1,1,7,Bot,R,L,1,6,60,2,746612,682657,669373,hit_into_play,field_out
SI,96.7,1.63,53.91,6.16,1943.0,148.0,0.97,1.09,-0.94,3.52,3.38,1.45,0,0,2,7,Bot,R,L,1,6,61,1,746612,608070,669373,ball,batter still up
SI,95.4,1.5,54.02,6.26,2105.0,143.0,1.11,1.0,0.47,2.91,3.42,1.64,1,0,2,7,Bot,R,L,1,6,61,2,746612,608070,669373,hit_into_play,double
SI,97.3,1.79,54.02,6.16,2090.0,144.0,1.35,0.97,1.31,2.75,3.15,1.52,0,0,2,7,Bot,L,L,1,6,62,1,746612,647304,669373,hit_into_play,field_out
FF,96.7,1.44,54.15,6.18,2127.0,153.0,0.16,1.23,0.79,2.29,3.32,1.47,0,0,0,1,Top,R,L,0,0,1,1,746446,622534,669373,called_strike,batter still up
FF,97.3,1.64,54.2,6.2,2344.0,148.0,0.3,1.25,0.03,2.43,3.47,1.61,0,1,0,1,Top,R,L,0,0,1,2,746446,622534,669373,hit_into_play,single
FF,95.1,1.65,54.16,6.23,2157.0,144.0,0.58,1.35,2.45,2.83,3.39,1.51,0,0,0,1,Top,R,L,0,0,2,1,746446,621439,669373,ball,batter still up
CH,83.5,1.75,54.11,6.12,1598.0,131.0,1.09,0.5,-0.88,2.15,3.33,1.5,1,0,0,1,Top,R,L,0,0,2,2,746446,621439,669373,ball,batter still up
FF,95.3,1.58,54.13,6.2,2097.0,149.0,0.42,1.23,-0.08,2.55,3.43,1.52,2,0,0,1,Top,R,L,0,0,2,3,746446,621439,669373,foul,batter still up
SL,87.3,1.77,54.28,6.07,2035.0,155.0,-0.26,0.66,0.27,2.95,3.43,1.52,2,1,0,1,Top,R,L,0,0,2,4,746446,621439,669373,hit_into_play,field_out
SL,88.9,1.96,54.06,6.0,2062.0,153.0,-0.25,0.56,-0.13,2.01,3.5,1.68,0,0,1,1,Top,R,L,0,0,3,1,746446,668904,669373,hit_into_play,home_run
FF,98.2,1.62,54.16,6.19,2252.0,147.0,0.43,1.12,0.12,2.68,3.11,1.47,0,0,1,1,Top,R,L,2,0,4,1,746446,669304,669373,foul_tip,batter still up
FF,98.9,1.82,54.09,5.99,2218.0,143.0,0.45,1.13,-0.15,2.54,3.11,1.47,0,1,1,1,Top,R,L,2,0,4,2,746446,669304,669373,hit_into_play,field_out
FF,96.9,1.63,54.16,6.15,2210.0,146.0,0.62,1.3,1.45,1.87,3.35,1.59,0,0,2,1,Top,R,L,2,0,5,1,746446,467793,669373,ball,batter still up
CH,85.1,1.71,54.18,6.07,1500.0,127.0,0.72,0.62,-0.32,2.94,3.45,1.62,1,0,2,1,Top,R,L,2,0,5,2,746446,467793,669373,called_strike,batter still up
CH,87.1,1.62,54.47,6.07,1610.0,137.0,0.86,0.38,0.9,2.33,3.44,1.68,1,1,2,1,Top,R,L,2,0,5,3,746446,467793,669373,hit_into_play,single
KC,77.7,1.48,54.03,6.25,2345.0,331.0,-0.65,-0.69,0.41,2.8,3.58,1.66,0,0,2,1,Top,R,L,2,0,6,1,746446,650489,669373,foul,batter still up
SI,96.8,1.82,54.08,6.05,2100.0,145.0,1.0,0.74,-0.87,2.89,3.58,1.66,0,1,2,1,Top,R,L,2,0,6,2,746446,650489,669373,hit_into_play,field_out
FF,95.8,1.32,54.2,6.28,2128.0,151.0,0.39,1.28,0.2,2.35,3.3,1.53,0,0,0,2,Top,R,L,2,1,12,1,746446,680777,669373,called_strike,batter still up
FF,96.7,1.58,54.17,6.24,2190.0,150.0,0.34,1.3,-0.9,3.3,3.3,1.56,0,1,0,2,Top,R,L,2,1,12,2,746446,680777,669373,foul,batter still up
SI,96.9,1.62,54.23,6.16,2038.0,156.0,1.15,0.88,-0.02,4.42,3.3,1.55,0,2,0,2,Top,R,L,2,1,12,3,746446,680777,669373,ball,batter still up
FF,98.7,1.68,54.19,6.13,2235.0,149.0,0.33,1.38,0.31,2.68,3.31,1.53,1,2,0,2,Top,R,L,2,1,12,4,746446,680777,669373,called_strike,strikeout
FF,96.4,1.41,54.19,6.31,2105.0,144.0,0.2,1.28,-0.36,2.79,3.35,1.54,0,0,1,2,Top,R,L,2,1,13,1,746446,686797,669373,hit_into_play,field_out
FF,97.4,1.52,54.19,6.21,2078.0,147.0,0.38,1.3,0.71,2.46,3.12,1.47,0,0,2,2,Top,R,L,2,1,14,1,746446,668885,669373,called_strike,batter still up
KC,78.9,1.6,54.26,6.15,2418.0,313.0,-0.81,-0.56,-0.49,2.55,3.19,1.49,0,1,2,2,Top,R,L,2,1,14,2,746446,668885,669373,foul,batter still up
SL,89.4,1.78,54.11,6.05,2177.0,197.0,-0.29,0.29,-0.37,1.52,3.19,1.49,0,2,2,2,Top,R,L,2,1,14,3,746446,668885,669373,foul,batter still up
SL,91.4,1.9,54.0,6.03,2223.0,154.0,-0.1,0.5,-0.52,0.9,3.16,1.45,0,2,2,2,Top,R,L,2,1,14,4,746446,668885,669373,ball,batter still up
SI,97.7,1.74,54.14,6.01,2139.0,145.0,0.94,0.91,-1.16,2.57,3.12,1.35,1,2,2,2,Top,R,L,2,1,14,5,746446,668885,669373,ball,batter still up
